Product Name,Category,Type,Description,Condition,Place Name,Region,Geo Position,ICBM,Post ID,Posted Date,Label,ID,Actual Class,
27x New Jinko Solar Tiger Pro 72HC-TV JKM535M-72HL4-TV 535W Mono 535 W,Electronics,TV,"I have pallets of 27 new Jinko Solar 535W solar panels available for a limited time. These were purchased for a project, but never deployed. Buy with confidence as they're backed by our 1 year warranty—with an extended 5-year warranty for an additional fee (the Jinko Solar warranty doesn't transfer). My price is only $6345 with free freight shipping. Located in Yuma, AZ. I'd be happy to quote shipping if you provide address type (commercial or residential) & address zip code.

Quantity: 27
Manufacturer: Jinko Solar
Model Series: Tiger Pro 72HC-TV
Model Number: JKM535M-72HL4-TV
Wattage (Pmax): 535W
Voltage (Voc): 49.42V
Amperage (Isc): 13.79A
Dimensions: 89.53” x 44.65” x 1.38”
Weight: 63.71 lbs.

This solar package is ideal for covering the energy needs of a large home or farm. The system provides 14,445 watts of DC (direct current) power, which can produce an estimated 866 to 3,033 kilowatt-hours (kWh) of energy each month. The output may provide near-constant energy for larger homes, and is more than enough to eliminate energy bills for most homes in the US.

Message me, and let's put a deal together.

Solar Steals is the premier distributor of new, overstocked, and recertified solar equipment. We're wholesale suppliers with warehouses across the US, and stock solar panels, inverters, batteries, and more. We help you save up to 90% off equipment costs—grab your Steal of a Deal today

Keywords:
lights,solar installation,solar pump,advantages panels,best panels home,solar sources,solar battery,hydropower,solar work,what battery energy,solar fan,sun sale,sources inverter,solar panels,off price,solar plant,solar panels,photovoltaic solar,energy solar of solar system energy,alternative panel systems,solar solar farm,what panels turbine,solar energy pump,solar do calculator,solar cooker,canadian pool energy,energy advantages panels energy,solar kits,solar and is home,alternative panel energy,pv work,solar solar shingles,how power,solar systems,alternative news,how system,solar energy,solar installation,solar energy,sunpower,solar energy,solar solar panels,csp,windmill,renewable energy solar energy,sustainable of pv,solar of resources,renewable resources,solar cell,green heater,solar tiles,energy heater,solar for of shop,diy panels,disadvantages lighting,solar power system,solar,solar sources,solar energy,photovoltaic,wind water solar sources,biomass solar panel heater,solar solar charger,wind your powered power,free light,solar energy,small generator,photovoltaic powered solar power energy efficiency,hydroelectric panels,solar power charger,solar city,solar disadvantages,renewable panel cells,solar system,portable of for lights,solar sources energy,wind panels,cost energy,renewable sources panels is renewable panel outdoor panel power,gosolar,solar companies,solar efficiency,solar energy cost,panel roof street panel water manufacturers,sun solar tracker solar energy,solar resources,clean roof,solar grid,solar panels,solar generator,flexible for energy,solar energy,outdoor lights,solar energy,solar solar,renewable solar of",new,indianapolis,US-IN,0.000000;0.000000,"0.000000, 0.000000",7690377323,2023-11-22T14:30:37-0500,Craigslist,799,1,
65” Samsung TV,Electronics,TV,"Like new TV it’s about to go in storage since I moved, just needs a wipe down. Need it gone ASAP",like new,Indianapolis,US-IN,39.783000;-86.046000,"39.783000, -86.046000",7688979751,2023-11-18T11:34:49-0500,Craigslist,800,1,
"Sigmac 15"" LED HD TV",Electronics,TV,"Sigmac 15"" LED HD TV, like new. The plastic protector is still on this TV. Includes user manual, AC power adapter, & new universal remote.",like new,Indianapolis,US-IN,39.904800;-86.067300,"39.904800, -86.067300",7680835732,2023-10-26T04:44:38-0400,Craigslist,801,1,
"Samsung 43"" 4k ultra tv",Electronics,TV,With remote,new,Fairmount,US-IN,40.338594;-85.643601,"40.338594, -85.643601",7688169534,2023-11-16T03:13:02-0500,Craigslist,802,1,
"Element 24"" 720p HD LED TV",Electronics,TV,"Element 24"" 720p HD LED TV model# ELEFT2416 for sale. Brand new open box. Asking $70. Serious inquiries only please.",new,Indianapolis,US-IN,39.868200;-86.212300,"39.868200, -86.212300",7679849748,2023-10-23T12:24:16-0400,Craigslist,803,1,
VIZIO 24” HD Smart TV D-Series,Electronics,TV,Vizio 24” HD Smart TV D-Series model# D24h-G9 for sale. New in box. Asking $80.,new,Indianapolis,US-IN,39.868200;-86.212300,"39.868200, -86.212300",7678770206,2023-10-20T09:44:13-0400,Craigslist,804,1,
46 inch smart tv,Electronics,TV,Works good,excellent,Indianapolis,US-IN,39.679000;-86.128000,"39.679000, -86.128000",7687513525,2023-11-14T10:05:24-0500,Craigslist,805,1,
46 inch smart tv,Electronics,TV,Works good,excellent,Indianapolis,US-IN,39.679000;-86.128000,"39.679000, -86.128000",7687462793,2023-11-14T06:19:07-0500,Craigslist,806,1,
46 inch snart tv,Electronics,TV,Works good,excellent,Indianapolis,US-IN,39.679000;-86.128000,"39.679000, -86.128000",7687459844,2023-11-14T05:44:12-0500,Craigslist,807,1,
46 inch smart tv,Electronics,TV,Works good,excellent,Indianapolis,US-IN,39.679000;-86.128000,"39.679000, -86.128000",7687278584,2023-11-13T14:50:26-0500,Craigslist,808,1,
“Muti 55 inch tv,Electronics,TV,I have four 55 inch flatscreen television with remote $150 each or $400 for all four,good,Fishers,US-IN,39.957500;-86.023000,"39.957500, -86.023000",7677337543,2023-10-16T11:53:11-0400,Craigslist,809,1,
"Rare Vintage 1979 Sony Trinitron 19"" CRT Television / Retro Gaming TV",Electronics,TV,"Rare Vintage Sony Trinitron 19"" CRT Television / Retro Gaming TV - 1979 KV-1943R - Works great!

Sony Trinitron Color TV Receiver Model KV-1943R / dated December 1979

Excellent condition, works great. Very nice picture and good audio. Includes original working remote control. TV was gently used and well-maintained by one owner.

Indianapolis downtown / near east side.
Pickup preferred but delivery is available.

Holds are available only with prepayment. PayPal, Venmo, Facebook Messenger payment, Cash App, credit/debit cards, and cash accepted.",excellent,Indianapolis,US-IN,39.788390;-86.120968,"39.788390, -86.120968",7679294880,2023-10-21T15:34:22-0400,Craigslist,810,1,
"Vintage 13"" CRT Television by Orion / Retro Gaming TV - Works well!",Electronics,TV,"Vintage 13"" CRT Television by Orion / Retro Gaming TV - Works well!

Model no. TV1319B / dated July 1997

Indianapolis downtown / near east side.
Pickup preferred but delivery is available.

Holds are available only with prepayment. PayPal, Venmo, Facebook Messenger payment, Cash App, credit/debit cards, and cash accepted.",good,Indianapolis,US-IN,39.787335;-86.119251,"39.787335, -86.119251",7679655216,2023-10-22T19:08:54-0400,Craigslist,811,1,
"Hisense. 50"" Roku Smart Tv,.**brand new**",Electronics,TV,"Hisense 50"" Roku Smart Fire Tv 4 K
brand new still in unopened box

The Hisense Roku TV R6 Series packs incredible details into a 4K Ultra High Definition picture. The R6 series also features High Dynamic Range (HDR) that boosts color and contrast, and Motion Rate 120 technology which makes it easier to follow fast action scenes. Plus, with Roku TV operating system (OS), it's easier to watch what you love with access to thousands of streaming channels, apps, and live TV. Giving everyone in your household something to enjoy.

4K UltraHD - Delivers more than four times the resolution of a regular 1080p high - definition screen.
ROKU TV OS - Watch. Stream. Play. Listen. Laugh. Repeat. Kick back and enjoy streaming movies and TV episodes, plus live -

Alexa device that you already own. With the touch of your remote or ROKU mobile app, or a simple voice command, you can take control of your smart home, turn on and off the TV, change channels, and much more.
DTS® Studio Sound™ - DTS Studio Sound creates virtual surround sound for a crisp and immersive audio experience.
Dolby Vision™

HDR and HDR10* - Dolby Vision HDR and HDR10 transforms your TV into an entertainment powerhouse. The image technology from cinemas, now brought together in the home, provide amazing realism that you'll see, hear, and feel like never before.

cost new. $ 285.00

******** asking. $ 200.00

Gary show contact info
Ben Davis area pickup",new,Indianapolis,US-IN,39.808800;-86.316300,"39.808800, -86.316300",7686305832,2023-11-10T16:09:58-0500,Craigslist,812,1,
"Sony 85 inch TV daily user, has some lines as seen in pics asking",Electronics,TV,"Sony 85 inch TV daily user, has some lines as seen in pics asking $850 obo the color is good except for the lines!
Located in Fishers",fair,Fishers,US-IN,39.960043;-86.014087,"39.960043, -86.014087",7674486512,2023-10-08T09:28:18-0400,Craigslist,813,1,
46 inch smart tv,Electronics,TV,Works good,excellent,Indianapolis,US-IN,39.679000;-86.128000,"39.679000, -86.128000",7684593631,2023-11-06T07:23:00-0500,Craigslist,814,1,
32” element tv,Electronics,TV,"For sale is a gently used element 32 inch TV. I kept this as a spare TV and barely used it. Works great, no issues. Currently can’t find a remote. Only $30. ￼",Not specified,Zionsville,US-IN,39.986500;-86.275500,"39.986500, -86.275500",7674521406,2023-10-08T11:30:21-0400,Craigslist,815,1,
50 inch philips Roku TV,Electronics,TV,"50 inch philips Roku, Excellent condition , Got the remote, It’s no problems with it still got the tape on it , cash app if possible I prefer , if not then we can work something out",excellent,Indianapolis,US-IN,39.776000;-86.110000,"39.776000, -86.110000",7684364148,2023-11-05T12:03:21-0500,Craigslist,816,1,
Amazon Echo Show 8 (2nd gen),Electronics,NonTV,"Hi,

Selling the latest version of Amazon Echo show. It can be used as a music speaker and keep you connected to Amazon services. Alexa is built in. It's barely used, I'm switching to Google stuff. Feel free to ask any questions.

Give me any reasonable offers. You can test it first before buying, otherwise let's meet at a cafe. Cash only, no deliveries or other scams.

Thanks


Alexa can show you even more - 8” HD touchscreen, adaptive color, and stereo speakers bring entertainment to life. Make video calls with a 13 MP camera that uses auto-framing to keep you centered.
Stay in frame - Make video calls with a new camera that frames and centers automatically. Simply ask Alexa to call your contacts.
Make life easier at home - Glance at your calendars and reminders. Get daily recipe ideas and cook along hands-free with step-by-step instructions. Use your voice to set timers, update lists, and see news or traffic updates.
Manage your smart home - Look in when you're away with the built-in camera. Control compatible devices like cameras, lights, and more using the interactive display, your voice, or your motion.
Be entertained - Enjoy TV shows and movies in HD and stereo with Prime Video, Netflix, and more. Or ask Alexa to stream Amazon Music, Apple Music, or Spotify.
Put your memories on display - Use Amazon Photos to turn your home screen into a digital frame. Adaptive color helps your favorite photos look great in any light.
Designed to protect your privacy - Amazon is not in the business of selling your personal information to others. Built with multiple layers of privacy controls including a mic/camera off button and a built-in camera shutter.",like new,Indianapolis,US-IN,39.772000;-86.153500,"39.772000, -86.153500",7688511366,2023-11-17T00:11:24-0500,Craigslist,817,0,
"CD Karaoke System with Remote, Wireless Mic + Receiver + karaoke CD'S",Electronics,NonTV,"Hi I have a Venturer Brand CD Graphic Karaoke System with Remote Control, Wireless Mic, Receiver and a handful of Karaoke CD's for sale. Wireless Mic Receiver includes power supply and 1/4"" to RCA cable. CD player works great and is located on the top of the unit and the speaker is on lower front of unit. Cassette player does not work. Has A/V jacks in back to hook up to a TV. TV not included. The Mic is wireless, works good and uses a 9 volt battery. There's about 10 Karaoke CD'S included also. Popular music and country $30 for everything. If you just want the Karaoke CD system and CD'S I can sell it for $20

For more info (CALL) I would be glad to answer any questions you may have about the items Or if interested (CALL) Chad (606) 521 - 405 five
Thanks",fair,Greenwood,US-IN,39.633060;-86.161995,"39.633060, -86.161995",7684637394,2023-11-06T09:57:44-0500,Craigslist,818,0,
Hisense U8H 55in 120Hz Google Smart TV,Electronics,TV,"Almost new, used less than a year.
Great gaming TV. Retails from anywhere between 670 to about 800 depending on timing.
Pick up only.",like new,Indianapolis,US-IN,39.726500;-86.000500,"39.726500, -86.000500",7684119982,2023-11-04T15:24:05-0400,Craigslist,819,1,
49” 4k hdr,Electronics,NonTV,the blaring light this tv makes when turning on is reason enough to give it away for free or better yet recycle it into something better but i could use some cash. some remote buttons dont work so use the app or buy new remote,insignia,Greenwood,US-IN,39.614629;-86.103458,"39.614629, -86.103458",7693747037,2023-12-02T17:27:55-0500,Craigslist,820,0,
Digital Converter Boxes for TV,Electronics,TV,"New in box 10 each. Open with all parts $5. Pick up in Shelbyville, south Tompkins Street near parks department.",new,Shelbyville,US-IN,39.514200;-85.779100,"39.514200, -85.779100",7683980743,2023-11-04T09:50:39-0400,Craigslist,821,1,
Internet streaming box,Electronics,NonTV,"Stop paying monthly fees for TV, sports, and over 42,000 movies, including pay-per-view. Eliminate ALL of your subscriptions and just carry Internet service. No monthly payments and save hundreds of dollars. Just in time for Christmas. Satisfaction guaranteed or your money back plus $50. Text or call for Christmas pricing",VSee,Danville,US-IN,39.762800;-86.534300,"39.762800, -86.534300",7692829066,2023-11-30T08:53:16-0500,Craigslist,822,0,
Samsung 55 Inch Television,Electronics,NonTV,"Like new 55” television. Includes mounting bracket.

https://www.samsung.com/us/televisions-home-theater/tvs/qled-4k-tvs/55-class-q60-qled-smart-4k-uhd-tv-2019-qn55q60rafxza/",like new,Indianapolis,US-IN,39.785100;-86.159500,"39.785100, -86.159500",7692705135,2023-11-29T18:34:31-0500,Craigslist,823,1,
Xbox 1 and TV,Electronics,TV,Xbox 1 and flat screen tv for sale. Together or separate. Don’t play Xbox a lot anymore and recently moved so no room for tv. Pickup. Cash is key! Text 31292 1235,good,Noblesville,US-IN,40.056300;-86.016300,"40.056300, -86.016300",7683104186,2023-11-01T18:19:54-0400,Craigslist,824,1,
Xfinity internet wifi hotspot,Electronics,NonTV,"$20 a month Xfinity internet Wi-Fi hotspot works on laptop computers fire stick smart TV cell phones gaming systems and many more devices if interested please call or text me anytime and I'll explain the details of how it works

show contact info",Not specified,Indianapolis,US-IN,39.785100;-86.159500,"39.785100, -86.159500",7679771854,2023-10-23T09:25:59-0400,Craigslist,825,0,
82 inch Samsung Tv 800$,Electronics,TV,"82 inch tv
No Scratches
No Dents
No Problems
Remote
I’ve had it for a few months. Getting rid of it to move. No problems.",new,Indianapolis,US-IN,39.832600;-86.083600,"39.832600, -86.083600",7682671803,2023-10-31T14:33:46-0400,Craigslist,826,1,
"LG 50"" TV.",Electronics,TV,"50: LG, TV with LED backlighting",good,Indianapolis,US-IN,39.678900;-86.130200,"39.678900, -86.130200",7672229679,2023-10-02T00:56:12-0400,Craigslist,827,1,
